geonameid	name	asciiname	alternatenames	latitude	longitude	feature_class	feature_code	country_code	cc2	admin1_code	admin2_code	admin3_code	admin4_code	population	elevation	dem	timezone	modification_date
1131462	Uruzgān	Uruzgan	Orozgan,Orozgān,Oruzgan,Orūzgān,Qala-i-Hazar Qadam,Qala-i-Hazār Qadam,URZ,Uruzgan,Uruzgān,arwzgan,arzgan,ارزگان,اروزگان	32.92775	66.63253	P	PPL	AF		39	2603			13388		2026	Asia/Kabul	2020-06-09
1134126	Malī	Mali	Mali,Malī,mly,Мали,ملی	36.83374	69.58099	P	PPL	AF		26	1201			0		1205	Asia/Kabul	2020-06-09
1135689	Kunduz	Kunduz	Kondoz,Konduz,Kondôz,Kondūz,Kundus,Kunduz,Kunduz khot,Kunduzas,Kundúz,Kundūz,Kundūzas,Qonduz,Qondūz,Qunduz,Qundūz,Qunḏūz,Shahr-e Qondoz,UND,kantacu,kndwz,kndz,kuduza,kun dou shi,kundouzu,kunduja,kundujeu,kundus,kunduza,qndwz,qndz,Кундуз,Кундуз хот,قندز,قندوز,كندز,کندوز,कुंदुज़,কুন্দুজ,ਕੁੰਦੂਜ਼,கண்டசு,കുന്ദൂസ്,ყუნდუზი,クンドゥーズ,昆都士,쿤두즈	36.72895	68.857	P	PPLA	AF		24	1401			161902		402	Asia/Kabul	2019-02-26
1135690	Kunduz	Kunduz	Kinduz,Kondoz,Kondozas province,Konduz,Konduzi provints,Kondôz,Kondūzi provints,Kountouz,Kuenduz,Kunduz,Kunduz Province,Kunduz Seng,Kunduz Séng,Kunduz Vilayeti,Kunduz ajmag,Kunduz probintzia,Kunduz-provinsen,Kunduzo provincija,Kundz,Kundúz,Kundūzo provincija,Künduz,Kınduz,Lalawigan ng Kunduz,Pravincyja Kunduz,Propinsi Kunduz,Provincia Kunduz,Provincija Kunduz,Provinco Kunduz,Provinsi Kondoz,Qunduz,Qunduz viloyati,Qunduzin maakunta,Qundūz,Tinh Kunduz,Tỉnh Kunduz,Velayat-e Kondoz,Velayat-e Qonduz,Velāyat-e Kondoz,Velāyat-e Qondūz,Vilojati Kunduz,Wilayat-e Kunduz,Wilāyat-e Kunduz,astwn kndwz,cang hwad khun dus,kanadoja pranta,kndwz wlayt,kndz wylayt,kun dou shi sheng,kundouzu zhou,kunduj prantya,kunduj pravins,kunduja,kunduja pradesa,kundujeuju,kundujha pranta,kundus pravisya,kunduza pranta,kuntus makanam,provincia de Kunduz,provincia di Konduz,província de Kunduz,qndwz swbw,qndwz wlayt,qwndwz,wlayt kndwz,wlayt qndwz,Κουντούζ,Вилояти Кундӯз,Кундуз,Кундуз аймаг,Правінцыя Кундуз,Провинција Кундуз,קונדוז,آستون کندوز,صوبہ قندوز,صوبہ كندز,قندوز صوبو,قندوز ولایت,قۇندۇز ۋىلايىتى,ولاية قندوز,ولایت کندوز,پارێزگای کوندوز,کندز ویلایت,کندوز ولايت,कनदोज प्रान्त,कुंदुज़ प्रान्त,कुंदुझ प्रांत,कुन्डुज,কুন্দুজ প্রদেশ,કુન્ડુઝ પ્રાંત,குண்டுஸ் மாகாணம்,కుండుజ్ ప్రావిన్స్,ಕುಂಡುಜ್ ಪ್ರಾಂತ್ಯ,കുന്ദൂസ് പ്രവിശ്യ,කුන්ඩුස් පළාත,จังหวัดคุนดุซ,ყუნდუზის პროვინცია,クンドゥーズ州,昆都士省,쿤두즈주	36.75	68.75	A	ADM1	AF		24				1136677		379	Asia/Kabul	2023-02-14
1138957	Wilāyat-e Kābul	Wilayat-e Kabul	Cabul,Cabúl,Kabil,Kabil Vilayeti,Kabil vilayəti,Kabol,Kaboul,Kabul,Kabul Province,Kabul Seng,Kabul Séng,Kabul ajmag,Kabul probintzia,Kabul welayaty,Kabul welaýaty,Kabulas province,Kabuli provints,Kabulin maakunta,Kabulo provincija,Kampoul,Kobul viloyati,Kábul,Kâbil Vilayeti,Kābol,Kābul,Lalawigan ng Kabul,Propinsi Kabul,Provincia Kabul,Provincia de Kabul,Provincija Kabul,Provinco Kabul,Provinsi Kabul,Provinz Kabul,Tinh Kabul,Tỉnh Kabul,Velayat-e Kabol,Velayat-e Kabul,Velāyat-e Kābol,Velāyat-e Kābul,Vilojati Kobul,Wilayah Kabul,Wilayat-e Kabul,Wilāyat-e Kābul,astwn kabl,canghwad khabul,ka bu er sheng,kabala,kabl wlayt,kabl wylayt,kabul prantya,kabul pravins,kabula pradesa,kabula pranta,kabulju,kaburu zhou,kapul makanam,provincia de Kabul,provincia di Kabul,província de Kabul,wlayt kabl,wlayt kabwl,Καμπούλ,Вилояти Кобул,Кабул,Кабул аймаг,Провинција Кабул,Քաբուլ,קאבול,آستون کابل,صوبہ کابل,كابۇل ۋىلايىتى,ولاية كابول,ولایت کابل,پارێزگای کابول,کابل ولايت,کابل ولایت,کابل ویلایت,ڪابل صوبو,काबुल प्रांत,काबुल प्रान्त,কাবুল প্রদেশ,ਕਾਬਲ,કાબુલ પ્રાંત,காபூல் மாகாணம்,కాబూల్ ప్రావిన్స్,ಕಾಬುಲ್ ಪ್ರಾಂತ್ಯ,කාබුල් පළාත,จังหวัดคาบูล,ქაბულის პროვინცია,カーブル州,喀布尔省,喀布爾省,카불주	34.5	69.41667	A	ADM1	AF		13				5385526		1908	Asia/Kabul	2023-02-14
1138958	Kabul	Kabul	Cabool,Caboul,Cabul,Cabul - kabl,Cabul - کابل,Cabura,Cabúl,Caubul,KBL,Kabil,Kaboel,Kabol,Kaboul,Kabul,Kabula,Kabulas,Kabuli,Kabulo,Kabura,Kabúl,Kabûl,Kampoul,Kobul,Kubha,Kábul,Kâbil,Kābol,ka bu er,kabl,kabul,kabula,kabuli,kaburu,kabwl,kapul,ke bu er,khabul,Καμπούλ,Кабул,Кобул,Քաբուլ,קאבול,كابل,كابۇل,کابل,کابول,काबुल,কাবুল,ਕਾਬੁਲ,କାବୁଲ,காபூல்,ಕಾಬುಲ್,കാബൂൾ,කාබුල්,คาบูล,ཁ་པལ།,ཁ་པུལ།,ქაბული,ካቡል,ទីក្រុងកាបូល,カブール,カーブル,喀布尔,喀布爾,카불	34.52813	69.17233	P	PPLC	AF		13	101			4434550		1798	Asia/Kabul	2022-06-18
1140043	Helmand	Helmand	Chelmant,Gil'mend,Girishk Province,Grishk,Helmand,Helmand Province,Helmand Seng,Helmand Séng,Helmand probintzia,Helmand tartomany,Helmand tartomány,Helmandas vilajets,Helmandi provints,Helmandin maakunta,Helmando provincija,Helmend,Helmend Province,Helmend Vilayeti,Hilmand,Hilmand viloyati,Hilmend,Hilmənd,Hılmend,Khelmand,Khelmend,Khil'mend ajmag,Lalawigan ng Helmand,Pravincyja Gil'mend,Propinsi Helmand,Provincia Helmand,Provincia d'Helmand,Provincija Khelmand,Provinco Helmand,Provinsi Helmand,Província d'Helmand,Velayat-e Helmand,Velāyat-e Helmand,Wilayat-e Helmand,Wilāyat-e Helmand,astwn hlmnd,halamanada pranta,he er man de sheng,helamada suba,helamanda,helamanda pradesa,helamanda pranta,helmand,helmanda,helmandeuju,helmantu makanam,herumando zhou,hlmnd wlayt,hlmnd wylayt,mhwz hlmn,wlayt hlmnd,xi ao man sheng,Χελμάντ,Вилояти Ҳелманд,Гильменд,Гільменд,Правінцыя Гільменд,Провинција Хелманд,Хелманд,Хелменд,Хильменд аймаг,Հիլմենդ,מחוז הלמן,آستون هلمند,صوبہ ہلمند,هلمند ولايت,هلمند ولایت,هلمند ویلایت,ولاية هلمند,ولایت هلمند,پارێزگای ھێلمەند,ھيلمند صوبو,ھەلمەند ۋىلايىتى,हलमनद प्रान्त,हेलमंड,हेलमंद प्रान्त,হেলমান্দ প্রদেশ,ਹੇਲਮੰਦ ਸੂਬਾ,હેલ્મંડ,ஹெல்மண்டு மாகாணம்,హెల్మండ్,ಹೆಲ್ಮಾಂಡ್,ഹെൽമണ്ട് പ്രവിശ്യ,හෙල්මන්ඩ්,เฮลซ์แมนด์,ჰელმანდის პროვინცია,ヘルマンド州,希奧曼省,赫尔曼德省,赫爾曼德省,헬만드주	31.0	64.0	A	ADM1	AF		10				1472162		725	Asia/Kabul	2023-02-14
1142503	Darah-ye ‘Irāq	Darah-ye `Iraq	Dara-i-`Eraq,Darah-ye `Araq,Darah-ye `Iraq,Darah-ye ‘Arāq,Darah-ye ‘Irāq,Darreh-ye Eraq,Darreh-ye Erāq,Darreh-ye `Araq,Darreh-ye ‘Arāq,Irak,دره عراق,Ḏaṟa-i-‘Eṟāq	34.8824	68.05827	H	STM	AF		5				0		2363	Asia/Kabul	2020-06-09
1144953	Chīnah	Chinah	China,Chinah,Chineh,Chīnah,Chīneh,Cina,chynh,Čina,چینه	31.91499	66.07324	P	PPL	AF		23	2403.0			0		1189	Asia/Kabul	2020-06-09
1144954	Chīnah	Chinah	China,Chinah,Chineh,Chīnah,Chīneh,Cina,chynh,Čina,چينه,چینه	34.68041	69.70229	P	PPL	AF		14	205.0			0		1166	Asia/Kabul	2020-06-09
1144957	Chīnah	Chinah	China,Chinah,Chineh,Chīnah,Chīneh,Cina,chynh,Čina,چينه,چینه	34.31543	70.40067	P	PPL	AF		18	806.0			0		811	Asia/Kabul	2020-06-09
1144960	Chīnah	Chinah	China,Chinah,Chineh,Chīnah,Chīneh,Cina,chynh,Čina,چینه	33.52583	69.97334	P	PPL	AF		37	3209.0			0		1199	Asia/Kabul	2020-06-09
1144962	Chīnah	Chinah	China,Chinah,Chineh,Chīnah,Chīneh,Cina,chynh,Čina,Чина,چينه,چینه	33.08398	67.84875	P	PPL	AF		8	608.0			0		2317	Asia/Kabul	2020-06-09
1144963	Chīnah	Chinah	China,Chinah,Chineh,Chīnah,Chīneh,Cineh,chynh,Činěh,چينه,چینه	32.6079	65.73656	P	PPL	AF		39	2601.0			0		1309	Asia/Kabul	2020-06-09
1144964	Chīnah	Chinah	China,Chinah,Chineh,Chīnah,Chīneh,Cina,chynh,Čina,چينه,چینه	32.56025	66.6906	P	PPL	AF		28	2504.0			0		2087	Asia/Kabul	2020-06-09
1144965	Chīnah	Chinah	China,Chinah,Chineh,Chīnah,Chīneh,Cina,chynh,Čina,چينه,چینه	32.46871	67.44902	P	PPL	AF		28	2502.0			0		1974	Asia/Kabul	2020-06-09
1144966	Chīnah	Chinah	China,Chinah,Chineh,Chīnah,Chīneh,Cina,chynh,Čina,چينه,چینه	32.46277	67.08967	P	PPL	AF		28	2503.0			0		2101	Asia/Kabul	2020-06-09
1144967	Chīnah	Chinah	China,Chinah,Chineh,Chīnah,Chīneh,Cina,chynh,Čina,چينه,چینه	32.44761	66.9896	P	PPL	AF		28	2503.0			0		1765	Asia/Kabul	2020-06-09
1144968	Chīnah	Chinah	China,Chinah,Chineh,Chīnah,Chīneh,Cina,chynh,Čina,چینه	32.32701	66.58629	P	PPL	AF		28	2505.0			0		1661	Asia/Kabul	2020-06-09
1144969	Chīnah	Chinah	China,Chinah,Chineh,Chīnah,Chīneh,Cina,chynh,چینه	32.25975	67.92951	P	PPL	AF		8	610.0			0		2089	Asia/Kabul	2020-06-09
1144970	Chīnah	Chinah	China,Chinah,Chineh,Chīnah,Chīneh,Cineh,chynh,Čineh,چینه	32.15217	66.0333	P	PPL	AF		23	2403.0			0		1706	Asia/Kabul	2020-06-09
1144971	Chīnah	Chinah	China,Chinah,Chineh,Chīnah,Chīneh,Cina,chynh,Čina,چينه,چینه	32.12521	67.12964	P	PPL	AF		28	2501.0			0		1805	Asia/Kabul	2020-06-09
1144972	Chīnah	Chinah	China,Chinah,Chineh,Chīnah,Chīneh,Cina,chynh,Čina,چینه	32.05354	65.47833	P	PPL	AF		23	2405.0			0		1624	Asia/Kabul	2020-06-09
1144973	Chīnah	Chinah	China,Chinah,Chineh,Chīnah,Chīneh,Cineh,chynh,Činěh,چینه	32.00471	65.64953	P	PPL	AF		23	2405.0			0		1468	Asia/Kabul	2020-06-09
1144974	Chīnah	Chinah	China,Chinah,Chineh,Chīnah,Chīneh,Cina,chynh,Čina,چینه	31.96809	64.80128	P	PPL	AF		10	2302.0			0		882	Asia/Kabul	2020-06-09
1144975	Chīnah	Chinah	China,Chinah,Chineh,Chīnah,Chīneh,Cina,chynh,چينه	31.90967	67.59058	P	PPL	AF		28	2509.0			0		2035	Asia/Kabul	2020-06-09
1144976	Chīnah	Chinah	China,Chinah,Chineh,Chīnah,Chīneh,Cina,chynh,چينه	31.89723	67.90108	P	PPL	AF		28	2509.0			0		2144	Asia/Kabul	2020-06-09
1144977	Chīnah	Chinah	China,Chinah,Chineh,Chīnah,Chīneh,Cina,chynh,Čina,چینه	31.80421	65.08762	P	PPL	AF		23	2407.0			0		1151	Asia/Kabul	2020-06-09
1144978	Chīnah	Chinah	China,Chinah,Chineh,Chīnah,Chīneh,Cina,chynh,Čina,چینه	31.57242	67.06573	P	PPL	AF		23	2413.0			0		1682	Asia/Kabul	2020-06-09
1144979	Chīnah	Chinah	China,Chinah,Chineh,Chīnah,Chīneh,Cina,chynh,Čina,چینه	31.56805	65.65829	P	PPLQ	AF		23	2401.0			0		975	Asia/Kabul	2020-06-09
1147596	Baghdād	Baghdad	Bagdad,Baghdad,Baghdād,bghdad,بغداد	34.21768	67.88787	P	PPL	AF		27	404.0			0		2939	Asia/Kabul	2020-06-09
1149361	Islamic Republic of Afghanistan	Islamic Republic of Afghanistan	'Afikanisitani,'Apekanikana,A Phu Han (Afghanistan),A Phú Hãn (Afghanistan),A-fu-hon,Afaganisitani,Afaganistan,Afeganistao,Afeganistaun,Afeganistão,Affganistan,Afganistan,Afg'oniston,Afgaanistaan,Afgaanistan,Afganastan,Afgania,Afganio,Afganischtaan,Afganistaan,Afganistan,Afganistana,Afganistanas,Afganistani,Afganistaŋ,Afganiston,Afganistuanu,Afganistàn,Afganistán,Afganistáni,Afganistón,Afganistāna,Afganisztan,Afganisztán,Afganstan,Afgansuyu,Afganujo,Afgańistan,Afghanastan,Afghanastàn,Afghanestan,Afghanistaan,Afghanistan,Afghanistan nutome,Afghanistani,Afghanistán,Afghanístàn,Afghánistán,Afghānestān,Afgonistan,Afgoniston,Afgànistan,Afgʻoniston,Afiganisita,Afiganisitá,Afiganistan,Afiganistaŋ,Afuganisita,Afuganisitani,Afuganistani,Afğanistan,Ap-ga-ni-xtan,Apeganitan,Apganistan,Auganstan,Avganistan,Da Afghanestan Shahi Dowlat,Da Afghānestān Shāhī Dowlat,De Afghanistan Islami Jumhuriyat,Democratic Republic of Afghanistan,Doulat i Jumhouri ye Afghanistan,Dowlat-e Eslami-ye Afghanestan,Dowlat-e Eslāmī-ye Afghānestān,Dowlat-e Padshahi-ye Afghanestan,Dowlat-e Pādshāhī-ye Afghānestān,Dê Afghānistān Islāmī Jumhūriyat,Efganistan,Efxanistan,Efğanıstan,Faganita  Afganistaean,Faganïta  Afganïstäan,I-Afugani,Islamic Republic of Afghanistan,Islamic State of Afghanistan,Jamhuri-ye Islami-ye Afghanistan,Jamhūrī-ye Islāmī-ye Afghānistān,Jomhuri-ye Afghanestan,Jomhuri-ye Demowkratik-e Afghanestan,Jomhuri-ye Eslami-ye Afghanestan,Jomhūrī-ye Afghānestān,Jomhūrī-ye Demowkrātīk-e Afghānestān,Jomhūrī-ye Eslāmī-ye Afghānestān,Kingdom of Afghanistan,Lafganistaen,Lafganistän,Orileede Afuganistani,Orílẹ́ède Àfùgànístánì,OvkhӀan mokhk,OvkhӀan-pachkh'alkkh,Owganystan,Republic of Afghanistan,Republica de l'Afganistan,República de l'Afganistan,Sarta Apganmudin Orn,Yn Afghanistaan,a fu han,aafghanastan,aarhpagaannahchcataan,afaganisatana,afaganistana,afghanstan,afuganisutan,afyganisTAN,ahpkanistan,an Afganastain,an Afganastáin,apeuganiseutan,aphaganistan,aphaganistana,aphaghanistana,aphaghanisthan,aphaghanisthana,aphganistana,aphghanistan,aphghanistana,aph‌ganisthaൻ,apkanistan,apkanittan,avghaneti,d afghanstan aslamy jmhwryt,dwlt aslamy afghanstan,i-Afghanistan,jmhwry aslamy afghanstan,l-Afganistan,prathes xafkanisthan,xafkanisthan,yafghanystan,Àfùgànístánì,Áp-ga-ni-xtan,Â-fu-hon,Əfganstan,Əfqanistan,Əfqanıstan,Əfqənistan,ʻAfikānisitani,ʼapghʼanystʼan,ʼpgnystn,ʿaፍganisitani,ʿeፍganisitani,Αφγανιστάν,Авганистан,Ауғанстан,Афганистаан,Афганистан,Афганстан,Афганістан,Афгъанистан,Афґаністан,Афғонистан,Афғонистон,ОвхӀан мохк,ОвхӀан-пачхьалкх,Сарта Апганмудин Орн,Әфганстан,Աֆղանստան,אַפֿגהאַניסטאַן,אפגאניסטאן,אפגניסטאן,אפגניסטן,أفغانستان,ئافغانىستان,ئەفغانستان,افغانستان,اَفغانَستان,جمهورئ اسلامئ افغانستان,د افغانستان اسلامی جمهوریت,دولتٔ اسلامئ افغانستان,އަފްޣާނިސްތާން,अफगाणिस्तान,अफगानिस्तान,अफगानिस्तान्,अफ़ग़ानिस्तान,अफ़गानिस्तान,अफ्गानिष्तान,আফগানিস্তান,ਅਫ਼ਗ਼ਾਨਿਸਤਾਨ,ਅਫ਼ਗਾਨਿਸਤਾਨ,અફઘાનિસ્તાન,ଆଫଗାନିସ୍ତାନ୍,ଆଫାଗାନିସ୍ତାନ୍,ஆஃப்கானிஸ்தான்,ஆப்கானித்தான்,ஆப்கானிஸ்தான்,ఆఫ్ఘనిస్తాన్,ఆఫ్ఘానిస్తాన్,ಅಫಘಾನಿಸ್ಥಾನ,ಅಫಘಾನಿಸ್ಥಾನ್,ಅಫ್ಘಾನಿಸ್ತಾನ,അഫ്ഗാനിസ്താൻ,അഫ്ഗാനിസ്ഥാന്‍,അഫ്‌ഗാനിസ്ഥാൻ,ඇෆගනසථානය,ඇෆ්ගනිස්ථානය,ประเทศอัฟกานิสถาน,อัฟกานิสถาน,ອັຟການິດສະຖານ,ອາຟການດສະຖານ,ອາຟການິດສະຖານ,ཨ་ཧྥུའུ་རྒན་སི་ཐན།,ཨཕ་ག་ན་སཏན,ཨཕ་ག་ནི་སྟཱན།,ཨཕ་ག་ནིསི་ཏཱན,ཨཕ་ག་ནིསི་ཏཱན་,ཨཕ་གྷ་ནི་སཏཱན,အာဖဂနနစစတနနငင,အာဖဂန်နစ္စတန်,အာဖဂန်နစ္စတန်နိုင်ငံ,ავღანეთი,አፍጋኒስታን,ኣፍጋኒስታን,សាធារណរដ្ឋឥស្លាមអាហ្វហ្កានីស្ថាន,អាហវហកានសថាន,អាហ្វហ្កានីស្ថាន,អាហ្វហ្គានីស្ថាន,‘Apekanikana,アフガニスタン,アフガニスタン・イスラム国,阿富汗,아프가니스탄,𐌰𐍆𐌲𐌰𐌽𐌹𐍃𐍄𐌰𐌽	33.0	66.0	A	PCLI	AF		0				37172386		2260	Asia/Kabul	2023-11-26
1404747	Lich	Lich	Lec,Lech,Leč,Lich,lch,لچ	30.24631	63.04205	P	PPL	AF		10	2310.0			0		580	Asia/Kabul	2018-02-17
1436039	Chīnah	Chinah	China,Chinah,Chīnah,Cina,chynh,Čina,چینه	31.59887	67.45205	P	PPL	AF		28	2509.0			0		1913	Asia/Kabul	2020-06-11
1437132	Chīnah	Chinah	China,Chinah,Chīnah,Cina,chynh,Čina,چینه	31.38531	67.22071	P	PPL	AF		23	2413.0			0		1917	Asia/Kabul	2020-06-11
1437166	Chīnah	Chinah	China,Chinah,Chīnah,Cina,chynh,Čina,چینه	31.29599	67.34649	P	PPL	AF		23	2413.0			0		2129	Asia/Kabul	2020-06-11
1437186	Chīnah	Chinah	China,Chinah,Chīnah,Cina,chynh,Čina,چینه	31.41059	67.40614	P	PPL	AF		23	2413.0			0		2049	Asia/Kabul	2020-06-11
1437208	Chīnah	Chinah	China,Chinah,Chīnah,Cina,chynh,Čina,چینه	31.28778	67.28854	P	PPL	AF		23	2413.0			0		2077	Asia/Kabul	2020-06-11
1443125	Chīnah	Chinah	China,Chinah,Chīnah,Cina,chynh,Čina,چینه	32.06805	67.50347	P	PPL	AF		28	2511.0			0		2117	Asia/Kabul	2020-06-11
1444178	Chīnah	Chinah	China,Chinah,Chīnah,Cineh,chynh,Činěh,چینه	32.61947	65.35889	P	PPL	AF		39	2605.0			0		1111	Asia/Kabul	2020-06-11
1449891	Chīnah	Chinah	China,Chinah,Chīnah,Cina,chynh,Čīna,چينه,چینه	32.61758	65.86029	P	PPL	AF		39	2601.0			0		1325	Asia/Kabul	2020-06-11
1453745	Chīnah	Chinah	China,Chinah,Chīnah,Cina,chynh,Čina,چينه,چینه	32.21635	68.58457	P	PPL	AF		29	2905.0			0		2446	Asia/Kabul	2020-06-11
1455460	India	India	India,Indiah,Indīah	34.79944	68.30389	S	TRIG	AF		40	307.0			0		4617	Asia/Kabul	2018-02-17
1458892	Chīnah	Chinah	China,Chinah,Chineh,Chīnah,Chīneh,Cina,chynh,Čina,چینه	34.0121	68.34452	P	PPL	AF		27	406.0			0		2681	Asia/Kabul	2020-06-11
1462329	Lēts	Lets	Lec,Lech,Lets,Lēc,Lēts,لېڅ	34.46681	67.13777	P	PPL	AF		05	2805.0			0		2996	Asia/Kabul	2020-06-11
1469615	Chīnah	Chinah	China,Chinah,Chīnah,Cina,chynh,Čina,چينه,چینه	34.05619	70.60771	P	PPL	AF		18	810.0			0		1557	Asia/Kabul	2020-06-11
1473699	Chīnah	Chinah	China,Chinah,Chīnah,Cina,chynh,Čina,چینه	32.05082	64.84084	P	PPL	AF		10	2312.0			0		885	Asia/Kabul	2020-06-11
1474738	Chīnah	Chinah	China,Chinah,Chīnah,Cina,chynh,Čina,چینه	32.33822	65.08399	P	PPL	AF		10	2303.0			0		963	Asia/Kabul	2020-06-11
1476999	Chīnah	Chinah	China,Chinah,Chīnah,Cina,chynh,Čina,چینه	31.9078	66.55511	P	PPL	AF		28	2506.0			0		1381	Asia/Kabul	2020-06-11
1477830	Chīnah	Chinah	China,Chinah,Chineh,Chīnah,Chīneh,Cina,chynh,Čina,چينه	31.79995	67.56374	P	PPL	AF		28	2509.0			0		2090	Asia/Kabul	2020-06-12
6957555	Panjshir	Panjshir	Lalawigan ng Panjshir,Panchir,Pandzhsher,Pandzhshir,Pandzsir,Pandzsiro provincija,Pandzszir,Pandższir,Pandžširo provincija,Pandžšír,Panjsher viloyati,Panjsheri provints,Panjshir,Panjshir Province,Panjshir Seng,Panjshir Séng,Panjshir probintzia,Panjshirin maakunta,Panjshēri provints,Panjshīr,Pantzir,Panzhsher,Panzhsher ajmag,Pencser,Pencsir,Pencsir Vilayeti,Pencşir,Pencşêr,Pençşir Vilayeti,Pravincyja Pandzhshehr,Propinsi Panjshir,Provincia Panjshir,Provincija Panjshir,Provincija Panshir,Provinco Pangsir,Provinco Panĝŝir,Provinsi Panjshir,Pəncşir,Wilayah Panjshir,astwn pnjshyr,ban zhe si sheng,pajasira,pan jie xi er sheng,panajasira pranta,panccir makanam,panjasira pradesa,panjasira pranta,panjishiru zhou,panjisileuju,png'syr,pnj shyr,pnjhyr,pnjshyr,pnjshyr wylayt,provincia de Panjshir,província de Panjshir,wlayt bnjshyr,wlayt pnjshyr,Παντζίρ,Панджшер,Панджшир,Панжшер,Панжшер аймаг,Правінцыя Панджшэр,Провинција Пањшир,вилояти Панҷшер,פנג'שיר,آستون پنجشیر,صوبہ پنجشیر,ولاية بنجشير,ولایت پنجشیر,پنج شیر,پنجشیر,پنجشیر ویلایت,پنجشېر ولايت,پنجهیر,پەنجشىر ۋىلايىتى,پەنجشێر,पंजशीर प्रान्त,पनजशीर प्रान्त,পাঞ্জশির প্রদেশ,ਪੰਜਸ਼ਿਰ,பாஞ்ச்சிர் மாகாணம்,പഞ്ച്ഷിർ പ്രവിശ്യ,ფანჯშირის პროვინცია,パンジシール州,潘傑希爾省,潘杰希尔省,班哲斯省,판지시르주	35.40248	69.98291	A	ADM1	AF		42				172895		4226	Asia/Kabul	2023-04-15
7729752	Kabul	Kabul		34.49614	69.10549	A	ADM2	AF		13	101.0			0		1830	Asia/Kabul	2018-02-13
7729833	Kunduz	Kunduz		36.79256	68.84385	A	ADM2	AF		24	1401.0			0		378	Asia/Kabul	2018-02-13
8260973	Uruzgan	Uruzgan	OARG,URZ	32.902	66.634	S	AIRP	AF		39	2603.0			0		2065	Asia/Kabul	2018-02-17
3576135	Long Island	Long Island	Long Island,Long Islet	17.15514	-61.75587	T	ISL	AG		03				0		6	America/Antigua	2012-05-01
11881424	Richmond	Richmond		17.03937	-61.80155	P	PPL	AG		06				0		158	America/Antigua	2018-06-11
783697	Ball	Ball	Bali,Ball,Balli	40.38472	20.11028	P	PPL	AL		45	10944395.0	783696.0		0		781	Europe/Tirane	2023-01-01
3185259	Karaburun	Karaburun	Akrokeravnia Ori,Cara Burun,Gadishulli i Karaburunit,Karaburun,Karaburun Ravena,Karaburuni,Memuc,Memuç,Карабурун	40.39168	19.36367	T	PEN	AL		51				0		436	Europe/Tirane	2020-07-05
3185548	Kepi i Gjuhëzës	Kepi i Gjuhezes	Akrotirion Akrokeravnion,Cape Glossa,Cape Linguetta,Capo Liguetta,Capo Linguetta,Cep i Giuhes,Cep i Giuhës,Cepi Gjuhes,Giouha,Glossa,Glossa burun,Kap Glossa,Kap Linguetta,Kap Lingustta,Karaburun,Kep i Closes,Kep i Closës,Kep i Gjuhes,Kep i Gjuhezes,Kep i Gjuhës,Kep i Gjuhëzës,Kep i Gloses,Kep i Glosës,Kepi i Gjuhes,Kepi i Gjuhezes,Kepi i Gjuhës,Kepi i Gjuhëzës,Kepi i Glosses,Maj e Ghughes,Maj' e Gjugjes,Maj’ e Gjugjes,Qaraburun,Rt Lingueta,Çepi Gjuhës	40.42209	19.28865	T	CAPE	AL		51	10944428.0	3184576.0		0		-1	Europe/Tirane	2023-01-01
6943144	Europa	Europa		41.32614	19.81486	S	HTL	AL		50	10944420.0	3183878.0		0		107	Europe/Tirane	2023-01-01
10120977	New York	New York		40.42169	19.48904	S	HTL	AL		51	10944428.0	3183720.0		0		22	Europe/Tirane	2023-01-01
